address,year,day,length,weight,count,looped,neighbors,income,label
1CMXGoJn8SbKRJqjzkyKUjrLSZ2kwFSXs8,2017,12,2,0.125,1,0,2,80358979,princetonCerber
1CMzdJECehbhEXRRTXERSFnUKUmBRGogV6,2013,344,4,0.024509804,4,0,1,3.00E+07,montrealCryptoLocker
1CmZzoDTdaNCmMqgqu74uF2yEsJNQ6CAum,2016,244,0,1,1,0,2,2.00E+08,princetonCerber
1CN1gYN8y8nuJ3R8WJBNKHC3bf6fWYthuk,2016,77,8,0.004950495,1,0,2,5.00E+07,princetonLocky
1Cn3TAPSZTAxGpqYNc6C49GPEjmpTR4VRD,2017,58,0,0.5,1,0,2,1.00E+08,princetonCerber
1Cn3xmfKzYyVk43hBPraHEiJdQpMUSYeS3,2016,140,2,0.166666667,1,0,2,1.20E+08,montrealCryptXXX
1Cn4qUYKibH7xUGbCG1x4sX7aJR7V4rT5K,2017,21,6,0.5,1,0,2,60240000,princetonCerber
1CnAmszD6iGZMNLpyZjbYbWkGfHQC22ofg,2016,298,2,0.013888889,1,0,2,8.00E+07,princetonCerber
1CNaYWPx1AVYuBVQk2zC3g7DVGGiszAxtv,2016,205,4,0.5,1,0,2,85280000,princetonCerber
1CNCHmB4pHtGhbiJGD9ck4jijz98VHDHn9,2016,158,144,1.131637756,3751,3750,4,180300000,princetonCerber
1CNcRMXqXcfEaY3kE9zMn1KqGxapkv4qmj,2016,134,24,0.000976563,1,0,2,1.25E+08,princetonCerber
1CnCZrhQdG47kEXA3HzH7ZGAbsDeDs4XAc,2016,88,144,0.306081522,4976,0,2,3.00E+08,princetonLocky
1Cnedix7QFKnGkfP4Q1tF2xucHRxJKp53w,2016,155,2,0.5,1,0,2,119190000,princetonCerber
1CNEZs5akS2K9WhtzrBf5vKrzh8BjwNQ8,2013,286,18,0.111400463,2,0,2,2.00E+08,montrealCryptoLocker
1CnFphPKD848fXW7uhHwUVwMAAAoUerELV,2016,116,4,0.041666667,1,0,2,7.50E+07,princetonCerber
1CNGoXgv1LVwjpMpKfp7MhSKq8nRo9DxRv,2016,242,144,0.231659012,6476,2,1,2.50E+08,princetonLocky
1CNHvjF2Hj3WxayNh3N3vYUeVuxA18sTym,2014,78,144,0.06250001,2036,0,1,1646430149,paduaCryptoWall
1CNHvjF2Hj3WxayNh3N3vYUeVuxA18sTym,2014,76,10,0.041666667,1,0,2,575900000,paduaCryptoWall
1CNJKgWLruNV5ejfSQgb3VKE5FH3Q1QpYU,2016,271,144,0.063355775,1201,0,2,7.00E+07,princetonCerber
1CnKRvcpk3GZcki6pMbG8Pgs2ZJLPVKZ2m,2016,68,10,0.1875,2,0,1,5.00E+07,princetonLocky
1CnkTT5B2AJ8BnybSxdCmDEALAPFU56aLe,2016,82,144,0.165711998,1802,0,1,5.00E+07,princetonLocky
1CnLpveGjnL3T1a9h2N7ekZLQM9odjuxDr,2013,283,20,0.0078125,1,0,1,2.00E+08,montrealCryptoLocker
1Cnm7KPrV641b5YUf6P5j1dj1Vq8hW41D7,2014,84,42,0.015625,1,0,2,69700000,paduaCryptoWall
1CnpDJPekpNCUKjsncEbDtrt2TYtKKQkXJ,2016,163,6,0.01375,11,0,2,141140000,princetonCerber
1CnQtDQNnzFjEk2yGVQEszLJp8fcw2LjXu,2016,189,0,0.5,1,0,2,2.00E+08,princetonCerber
1CNqZBEQtGoWjrsTLHS9oTLqE8ytjgbiWm,2016,231,88,0.034179807,11,0,2,5.50E+08,princetonLocky
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,279,144,0.008557346,2554,0,1,2.94E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,202,0,0.5,1,0,1,3.77E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,210,14,0.015625,1,0,1,178980000,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,217,144,0.410163645,1416,0,1,1.82E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,324,0,1,1,0,1,1.54E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,253,20,0.0625,1,0,1,2.17E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,177,12,0.091517857,4,0,3,415990000,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,194,4,0.25,1,0,1,1.85E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,211,8,0.125,1,0,1,1.73E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,315,2,2.5,3,0,1,1.64E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,267,4,0.1875,2,0,1,2.22E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,297,8,0.0625,1,0,1,248024661,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,229,8,0.125,4,0,1,1.96E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,195,144,1.000020684,3013,0,2,3.58E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,216,4,0.25,1,0,1,1.82E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,188,144,0.011365355,1839,0,1,1.90E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,249,38,0.001953125,1,0,1,2.27E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,181,0,1,1,0,2,2.02E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,231,144,0.026140265,1185,0,1,2.27E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,311,0,1,1,0,1,1.41E+08,paduaCryptoWall
1CNTppWJwNxuLbUubxodWhMQdgc2DcR5us,2015,272,2,0.5,1,0,1,2.18E+08,paduaCryptoWall
1CnUbG9QoH4wNfh4AAuhja59wwPM38p1sG,2017,56,2,0.333333333,1,1,2,7.50E+07,princetonCerber
1CnVD2x89UoPx6RrvYTeknGkVSxqKy46yp,2016,102,6,0.008333333,1,0,1,4.10E+08,princetonLocky
1CNXvg5HQkwwgfVm2kTG2rDy8S4rWA4ecx,2016,186,4,0.125,1,0,1,4.00E+08,princetonLocky
1CNyAnSBsxGiZtXYNf4ttzspk3Esa8zVDA,2016,190,144,0.043363759,1955,0,2,1.20E+08,montrealCryptXXX
1CnyuR4D3wJ4LHRnVXCdDsWgdkHzK28cAQ,2016,347,0,0.5,1,0,2,65660000,princetonCerber
1Cnz6gmw92jtaFaq5Aaz7jk5ijBQrKppf9,2016,268,4,0.125,1,0,2,8.00E+07,princetonCerber
1CoDc1aNYmwGoV3RMfxpRRJVGAww5AvPKN,2016,158,32,0.001953125,1,0,2,2.00E+08,princetonCerber
1Coef9aaVKwWNZUjnBBckPmUd219dtiNPf,2013,295,144,0.414976078,2662,0,2,3575260955,montrealCryptoLocker
1CoeHC7e2o37KsDUekQuacK96P6VGeXRnD,2016,295,42,0.125,1,0,2,8.00E+07,princetonCerber
1CoEQMHQ16euHF8x8ecyV5DkaZCYcwvzXa,2016,158,144,0.01100996,2844,0,1,4.00E+08,princetonLocky
1CoEXJJJ5Utg8R3P5CtCwNozsoMn2Ttjt8,2013,329,2,0.25,1,0,1,5.00E+07,montrealCryptoLocker
1Cog88aRqnLfNx8UxnGTZBPtTka2Mc4vH8,2016,293,14,0.03125,1,0,2,1.00E+08,princetonCerber
1CognBErS1XubRHzT3JEnV1B1wqoynHfCJ,2016,218,144,0.00150011,2383,0,2,59890000,princetonCerber
1CoHeRCRd54AiJryYjC8YV3kyBcHf8g28k,2016,314,24,0.000217014,1,0,2,71520000,princetonCerber
1CohGYPX2b3yyZJn4F13WJBnwr6rSxFhDQ,2017,199,46,0.000244141,1,0,2,5.00E+07,princetonCerber
1CoHK6gEDDAdr5gvu9PPGMEdYmAQoMLJjs,2016,266,144,0.104275708,3596,0,2,167100000,princetonCerber
1CohUDo3g3udcyhYq8aJb7kPt7DwRYgAee,2013,288,50,0.199689551,20,0,2,33861054,montrealCryptoLocker
1ComcQszPh95J8ppMzcR2cNik9CzHnxvfu,2013,295,8,0.125,1,0,2,2.00E+08,montrealCryptoLocker
1ConfnE6f9aXrUZcZoTDnd5mPMbpatxBhT,2016,153,0,0.5,1,0,2,1.20E+08,montrealCryptXXX
1ConfnE6f9aXrUZcZoTDnd5mPMbpatxBhT,2016,142,12,0.0546875,3,0,2,1.20E+08,montrealCryptXXX
1ConfnE6f9aXrUZcZoTDnd5mPMbpatxBhT,2016,162,42,0.25,1,0,2,1.20E+08,montrealCryptXXX
1Coqaqj2fH451phTKSec3wyQENjXcu8yP4,2016,274,12,0.005229855,3,0,2,1.00E+08,princetonCerber
1CoQr79pojsDTGkuNAqUCD6veG24W18rQ7,2017,38,0,0.5,1,0,2,1.00E+08,princetonCerber
1CoQZ7vZAz6Aj1T93DorBkq2bkFV3jYE5D,2016,116,124,1.82E-12,1,0,2,1.25E+08,princetonCerber
1CornUqQgyGGbZGYDpR7mtS8E4EchZ4uHp,2016,335,0,0.111111111,1,0,2,8.00E+07,princetonCerber
1CoTPkSYaQFn9hwgQB3CJpvf7FSesGC9fi,2014,101,0,0.5,1,0,2,1.00E+08,paduaCryptoWall
1CotRcfNKkrxBroPtavm7c4RAVns79cy6C,2016,75,6,0.0625,1,0,2,3.00E+08,princetonLocky
1CouxVd9Xrfp7HRrKNV73cMjDMvdmNccPV,2016,159,52,0.0078125,1,0,2,1.20E+08,montrealCryptXXX
1CouxVd9Xrfp7HRrKNV73cMjDMvdmNccPV,2016,154,12,0.5,1,0,2,1.20E+08,montrealCryptXXX
1CozgjWmXaH69jxYiPouCfaYszkBFHyLMK,2016,202,4,2.1,3,0,6,125000021,princetonCerber
1CozVojst363psYFgPdbRZoxNRSbs8R2Rh,2016,120,26,0.00390625,1,0,1,7.00E+08,princetonLocky
1CoZX2ECTYV8ucGwtRjPYu5nQnK8136kjE,2014,68,0,1,1,0,1,328486000,paduaCryptoWall
1CoZX2ECTYV8ucGwtRjPYu5nQnK8136kjE,2014,83,0,1,1,0,2,231962000,paduaCryptoWall
1CoZX2ECTYV8ucGwtRjPYu5nQnK8136kjE,2014,67,2,1,1,0,1,254683000,paduaCryptoWall
1CoZX2ECTYV8ucGwtRjPYu5nQnK8136kjE,2014,72,142,0.473756722,1536,0,2,614608000,paduaCryptoWall
1CoZX2ECTYV8ucGwtRjPYu5nQnK8136kjE,2014,73,2,2,2,0,2,463291000,paduaCryptoWall
1CoZX2ECTYV8ucGwtRjPYu5nQnK8136kjE,2014,82,36,1.000868056,3,0,1,380566000,paduaCryptoWall
1CP1jq8GG6Z2t5TdwhETLHFPNCZCp1G9ni,2015,59,6,0.125,1,0,1,2.92E+08,paduaCryptoWall
1CP1jq8GG6Z2t5TdwhETLHFPNCZCp1G9ni,2015,23,144,0.394112378,2318,0,2,2.27E+08,paduaCryptoWall
1CP1jq8GG6Z2t5TdwhETLHFPNCZCp1G9ni,2015,97,16,2.543175208,8,0,2,2.02E+08,paduaCryptoWall
1CP1jq8GG6Z2t5TdwhETLHFPNCZCp1G9ni,2015,45,12,0.020833333,1,0,1,225730000,paduaCryptoWall
1CP1jq8GG6Z2t5TdwhETLHFPNCZCp1G9ni,2015,36,8,0.005,1,0,2,3.18E+08,paduaCryptoWall
1CP1jq8GG6Z2t5TdwhETLHFPNCZCp1G9ni,2015,21,10,0.002314815,1,0,1,3.50E+08,paduaCryptoWall
1CP1jq8GG6Z2t5TdwhETLHFPNCZCp1G9ni,2015,40,0,1,1,0,1,2.38E+08,paduaCryptoWall
1CP3nH1MM2Aq3kvMmEKfaXdp95dCtgj2Fj,2016,201,10,0.5,1,0,1,2.50E+08,princetonLocky
1CP4emWw9NqhrN2dmjd3DoKZETTKgTMUvB,2016,55,4,0.333333333,1,0,1,4.30E+07,princetonLocky
1CP5CRvuAxZPAFtTD2QRkygBDjvrWQjm5v,2016,339,0,1,1,0,2,82260000,princetonCerber
1CPcNN1XUDscAGpJsDjSxSY6Wir7C7z5kX,2017,18,0,0.5,1,0,2,7.50E+07,princetonCerber
1CPe96LEkPEviu1mmdsz4b5iAaSds7pCkB,2013,235,14,0.015625,1,0,2,5.00E+07,montrealCryptoLocker
1CPe96LEkPEviu1mmdsz4b5iAaSds7pCkB,2013,335,144,0.0625,3520,0,1,1.10E+08,montrealCryptoLocker
1CpgjqvA2ayHQ2fGUorhqis9MH9KpivPUY,2016,83,2,0.25,1,0,1,1.00E+08,princetonLocky
1CpgQBv4VeKBR8MzKrghV4bcYTa3VXsnt7,2016,61,10,5.39E-05,1,0,1,3.00E+08,princetonLocky
1CPHXKda2qzCqVKv4ij5zuizbfzdByuyGg,2017,47,8,0.125,1,0,2,8.00E+07,princetonCerber
1CPJ6kfXABG2xvetZMFQjLnNLaoyq85TXC,2016,90,144,0.016527755,2746,3,1,4.00E+08,princetonLocky
1CpJXY2HqeoqLtEm4UbkL9jsgVNy9aU7zH,2016,164,8,5.03E-05,1,0,2,1.20E+08,montrealCryptXXX
1CpJXY2HqeoqLtEm4UbkL9jsgVNy9aU7zH,2016,158,0,0.5,1,0,2,1.20E+08,montrealCryptXXX
1CpJXY2HqeoqLtEm4UbkL9jsgVNy9aU7zH,2016,159,144,0.33695004,4269,0,1,93912746,montrealCryptXXX
1CpJXY2HqeoqLtEm4UbkL9jsgVNy9aU7zH,2016,150,0,1,1,0,1,1.20E+08,montrealCryptXXX
1CPkCDFTg4kZdadQX4i2wv55JPyXnLnung,2016,188,144,0.005449475,5160,0,1,4.00E+08,princetonLocky
1CPKxaQfZbV225ZtT4isGS9ejPWX5kBEjt,2016,216,144,0.001487549,3431,0,1,2.00E+08,princetonLocky
1CpNGAoBx3a9ofJxbgeE5xJsFBtnbUTeLL,2014,36,2,0.5,1,0,2,42349669,montrealCryptoLocker
1CpNGAoBx3a9ofJxbgeE5xJsFBtnbUTeLL,2013,311,0,1,1,0,2,8.80E+08,montrealCryptoLocker
1CpNGAoBx3a9ofJxbgeE5xJsFBtnbUTeLL,2013,323,0,1,1,0,1,3.90E+07,montrealCryptoLocker
1CpNGAoBx3a9ofJxbgeE5xJsFBtnbUTeLL,2013,312,0,1,1,0,2,3.20E+07,montrealCryptoLocker
1CpnX11iY6vxveFJFKVUN23dBvZsHvqFwQ,2013,301,6,0.625,3,0,1,2.00E+08,montrealCryptoLocker
1CpNzwKjZKNuMgqYa1JVCXQ3wMJjca1xyF,2017,89,144,4.36E-05,8214,0,2,1.00E+08,princetonCerber
1CPoNiTBHT3K58j371uVeKKFSVYNVokopo,2016,246,6,0.388888889,5,0,1,3.00E+08,princetonLocky
1CPqfteYkWtx8E8edgZsuzjoYqvQ7Rj3BF,2016,253,26,0.004557292,7,0,2,1.20E+08,montrealCryptXXX
1CPqfteYkWtx8E8edgZsuzjoYqvQ7Rj3BF,2016,251,18,0.0625,1,0,2,1.20E+08,montrealCryptXXX
1CPqfteYkWtx8E8edgZsuzjoYqvQ7Rj3BF,2016,196,2,1,1,0,1,1.20E+08,montrealCryptXXX
1CPQRhkY5HRwNHMqmdMivSWBfviYrVPWVj,2016,85,144,0.000530994,2802,0,2,5.00E+07,princetonLocky
1CpqSZTDmjvbYEe5Hmy1QgipgYCxBpgpYJ,2017,38,4,0.5,1,0,2,1.00E+08,princetonCerber
1CptY54LwUMdDukxxBV9PcpbDuzswrEAXY,2016,109,144,9.21E-06,4253,0,1,4.10E+08,princetonLocky
1CPukfQKrsm5bVs5ZcR2eP74zzJjY1jqW7,2016,70,0,1,1,0,2,2.00E+08,princetonLocky
1CpuoHmTqQfrVRgj69AaPtuGgNedKhCKyw,2016,253,2,0.25,1,0,1,4.00E+08,princetonLocky
1CpVQJcyGZ8bkV7HrDwHr4H5HjWupagzc7,2016,62,144,0.0096422,10064,0,1,4.00E+08,princetonLocky
1Cpw46iAmaNaxLy2qpDCoM99VzgsWG7uLr,2017,41,0,1,1,0,2,8.00E+07,princetonCerber
1CPWotBWAe55fU3c3p5zhsNsBw2TEFgRBb,2016,76,144,0.011865094,4825,0,2,5.00E+07,princetonLocky
1CPxQRNFNgq3bwnLQT7Q2mfZBkHuUBbfSS,2016,279,68,1.05E-05,10,0,2,164810000,princetonCerber
1CPyraGxkqWkSQ7PonFKhr8mnLRhL52TAN,2017,74,12,0.0625,1,0,2,1.00E+08,princetonCerber
1CQ2iM4opqxRECxVv2Q21PUTcKYNZkTj5c,2016,124,0,1,1,0,2,4.10E+08,princetonLocky
1Cq3x63a24BazXP96QHuxtnX3wmCPx7zTa,2016,159,6,0.0625,1,0,2,1.25E+08,princetonCerber
1Cq49GmuaABKgzvZ8s61Kqx1xn1MfYVy5Y,2016,249,140,8.94E-08,1,1,2,2.00E+08,princetonCerber
1Cq4Jqvjtjj6UNamo7uBPLSg9xSNzgiMXn,2016,141,0,1,1,0,2,1.20E+08,montrealCryptXXX
1CQ9usdQoiK1rh1JVoLbxVLfbmcx3PkWEB,2016,293,12,0.125,1,0,2,1.00E+08,princetonCerber
1Cqa1dJdPVVThB5MTc564zNWHwjxCRh2C9,2016,81,6,0.004166667,1,0,1,4.00E+08,princetonLocky
1CQA5gQjPiZZfb96ApeatadSijJboCxQNB,2014,105,0,1,1,0,1,99900000,paduaCryptoWall
1CQA5gQjPiZZfb96ApeatadSijJboCxQNB,2014,81,14,0.0625,1,0,2,99900000,paduaCryptoWall
1CQAjYcBEsSZttqcm6Z73upnfJHWYyda1t,2014,79,0,1,1,0,1,149333106,paduaCryptoWall
1CQARe4a5Bqarf7HdRmMfeBSCjyhVDK8BY,2016,83,6,0.125,1,0,1,486229528,princetonLocky
1CqaXx62G9hMCds5FDiLDgJSDLhT2xdM3v,2013,365,6,0.013513514,1,0,1,6.00E+07,montrealCryptoLocker
1Cqb8Rf5DJMjbpguiyFkpHnYGTGCBzpUc3,2016,138,110,1.46E-11,1,0,2,1.20E+08,montrealCryptXXX
1CqB9RTHCcdR2bGJBsUptygsq6SMk426X7,2016,128,0,0.125,1,0,1,4.10E+08,princetonLocky
1CQfsYELF5bmJrEcUHyiNVED9qwLVKYEdd,2017,135,6,0.035714286,1,0,2,7.30E+07,princetonCerber
1Cqi28SBfmWe6ynNZGhSof7K6ZjRpKaQWo,2016,81,144,0.406353084,5601,2514,1,3.00E+08,princetonLocky
1CQj4uBP9gPgLedNHCHiJjFCuW9wzkLLko,2016,50,44,0.00012207,1,0,1,5.00E+07,princetonLocky
1Cqj5a8owBNN9w8qP6QFy1edxyFcHB99oW,2017,136,8,0.008928571,1,0,2,5.00E+07,princetonCerber
1CqNNhXy8vs5gRk9VdjkhofMcdpdV9Lvsu,2016,287,96,6.10E-05,1,0,2,79030000,princetonCerber
1CQoZG1iyqe1SkMMRe8hD6wPzgh7bNnDzC,2016,280,2,0.25,1,0,2,8.00E+07,princetonCerber
1CqPiMobRdRenwb3hWp8wQmgf3uGSjknDT,2016,95,144,0.04749338,727,0,2,4.10E+08,princetonLocky
1CQqMTTMWA2fEs39LCEJDiCpfL2YL2JU1w,2014,78,144,0.174768519,2097,0,1,8.80E+07,paduaCryptoWall
1Cqr7EZf4sDCzhZfCmwtfcP8J921S46xBm,2016,146,58,2.98E-08,1,0,2,1.20E+08,montrealCryptXXX
1Cqr7EZf4sDCzhZfCmwtfcP8J921S46xBm,2016,135,0,0.5,1,0,2,1.20E+08,montrealCryptXXX
1CQRG9WQFaHWRoPtBuV3SHiNV9H8oXVW9Q,2016,270,144,0.024538209,4731,0,2,1.20E+08,montrealCryptXXX
1CqRjrkQM7bykqUMKzDD9gQL6C8ZVBsNTv,2016,127,2,0.5,1,0,1,3.00E+08,princetonLocky
1CQRLgsgaadSDf9i8otwjRD2PXFs48uyCw,2013,312,144,0.266785038,2110,0,1,199990000,montrealCryptoLocker
1CqsxTP2eMQos8ttTGPcrmUCWt2r8vZ85F,2017,113,92,1.53E-05,1,0,2,1.00E+08,princetonCerber
1CQsZh55r9rh7qSAJmnUNFDw3PWA2uoySg,2016,82,144,0.078244324,2224,0,1,1.00E+08,princetonLocky
1CqTwtRcvPhx2iMPVPgtezcXT4JHTTpnmp,2016,313,68,1.53E-05,1,0,2,1.00E+08,princetonCerber
1CqvAU131PYB79hyB6NCWURx9GLZ6eG1sR,2016,316,0,0.333333333,1,0,2,84130000,princetonCerber
1CQWkSNPU42G4eVS1AJUVLFFCkTyQKuwfr,2016,295,32,0.070256696,5,0,2,100050000,princetonCerber
1cqWTre5RUqLFWgK9mz4NkDvpeT2GSZ2k,2016,89,6,0.000992063,1,0,1,1.00E+08,princetonLocky
1CQZBUhLB8X5ifQU9JNb3UsvWa8PfBNAGj,2016,365,6,0.017857143,1,0,2,7.00E+07,princetonCerber
1Cr4barsYtfcpBus8jySDHZVYf8u4kiZo1,2013,323,10,0.25,2,0,2,1.00E+08,montrealCryptoLocker
1Cr4bp1sQ9VKZx9GZrWFJfY1buMiUjupPD,2014,143,144,0.121568883,1574,0,2,159000296,paduaCryptoWall
1Cr4bp1sQ9VKZx9GZrWFJfY1buMiUjupPD,2014,172,0,1,1,0,1,3.00E+07,paduaCryptoWall
1Cr4bp1sQ9VKZx9GZrWFJfY1buMiUjupPD,2014,98,12,0.5,1,0,2,42127137,paduaCryptoWall
1Cr4bp1sQ9VKZx9GZrWFJfY1buMiUjupPD,2014,186,0,1,1,0,1,5.00E+07,paduaCryptoWall
1CR52hcjpMTQbZJXgMPggD42Yx3DMdPpVG,2016,157,46,1.53E-05,1,0,2,1.20E+08,montrealCryptXXX
1CR92CVFq3aUV8hhR4Cyr9g3KwymmYsreP,2016,75,0,1,1,0,2,3.00E+08,princetonLocky
1CR9if5PKzgkjjJSJpjCbzNkGwqPM5BsoB,2016,90,0,1,1,0,2,3.00E+08,princetonLocky
1Cra2Gmt8WfrUan6SJKNWLuyHZ1PATStf4,2014,95,144,0.508333333,481,0,1,74950000,paduaCryptoWall
1Cra2Gmt8WfrUan6SJKNWLuyHZ1PATStf4,2014,91,2,2,2,0,1,90950000,paduaCryptoWall
1Cra2Gmt8WfrUan6SJKNWLuyHZ1PATStf4,2014,74,144,1.257163147,827,0,1,99950000,paduaCryptoWall
1Cra2Gmt8WfrUan6SJKNWLuyHZ1PATStf4,2014,101,2,1,1,0,2,98950000,paduaCryptoWall
1Cra2Gmt8WfrUan6SJKNWLuyHZ1PATStf4,2014,102,0,1,1,0,1,109950000,paduaCryptoWall
1Cra2Gmt8WfrUan6SJKNWLuyHZ1PATStf4,2014,97,0,1,1,0,2,94950000,paduaCryptoWall
1Cra2Gmt8WfrUan6SJKNWLuyHZ1PATStf4,2014,105,0,2,2,0,2,474900000,paduaCryptoWall
1Cra2Gmt8WfrUan6SJKNWLuyHZ1PATStf4,2014,114,44,0.006946988,14,0,1,191950000,paduaCryptoWall
1CrBKKRyo4MEuu4RurEqnCnpRsp4GRvpx3,2016,260,144,0.01202727,3711,0,2,2.00E+08,princetonLocky
1CrCsp6xFdgdV3YvvXPJjq6G178u9up3gU,2016,174,144,1.040962084,3262,449,2,2.00E+08,princetonCerber
1Creei1V3DfWWa7hDZa57fH6VyfvZXSqMx,2016,146,84,5.82E-11,1,0,2,1.20E+08,montrealCryptXXX
1Creei1V3DfWWa7hDZa57fH6VyfvZXSqMx,2016,140,6,0.125,1,0,2,1.20E+08,montrealCryptXXX
1Crewphfse9Gjq5WNcvAUSjWrxBT4nC4Mu,2016,83,144,0.022865031,2360,0,1,1.00E+08,princetonLocky
1Crf9xMwXESsF24YSk5aowy4ELu65esUw1,2016,247,2,0.25,1,0,2,4.00E+08,princetonLocky
1CRFBmzL9RuM61TTAhbcrjuujADfHDoeYq,2016,203,94,2.38E-07,1,0,1,1.20E+08,montrealCryptXXX
1CRFBmzL9RuM61TTAhbcrjuujADfHDoeYq,2016,210,2,1,1,0,2,1.20E+08,montrealCryptXXX
1cRfd3wD6PAD9XiTjYLFvbminMhU4pAyM,2014,101,6,0.1,1,0,2,4.00E+07,paduaCryptoWall
1cRfd3wD6PAD9XiTjYLFvbminMhU4pAyM,2014,139,144,0.673804681,362,0,1,4.00E+07,paduaCryptoWall
1cRfd3wD6PAD9XiTjYLFvbminMhU4pAyM,2014,125,12,1,2,0,1,4.00E+07,paduaCryptoWall
1cRfd3wD6PAD9XiTjYLFvbminMhU4pAyM,2014,132,8,0.05,1,0,1,4.00E+07,paduaCryptoWall
1cRfd3wD6PAD9XiTjYLFvbminMhU4pAyM,2014,148,10,0.071428571,2,0,1,5.00E+07,paduaCryptoWall
1cRfd3wD6PAD9XiTjYLFvbminMhU4pAyM,2014,117,12,0.625,2,0,2,9.00E+07,paduaCryptoWall
1cRfd3wD6PAD9XiTjYLFvbminMhU4pAyM,2014,176,20,0.47,9,0,1,5.00E+07,paduaCryptoWall
1cRfd3wD6PAD9XiTjYLFvbminMhU4pAyM,2014,100,144,0.190621439,1275,0,2,4.00E+07,paduaCryptoWall
1cRfd3wD6PAD9XiTjYLFvbminMhU4pAyM,2014,86,6,1.1,2,0,3,8.00E+07,paduaCryptoWall
1cRfd3wD6PAD9XiTjYLFvbminMhU4pAyM,2014,134,20,0.567708333,7,0,1,3.50E+07,paduaCryptoWall
1CRg6Wjea9Gad1sJxoMZoShEmvaSAGhNQg,2016,271,144,0.002753116,4412,0,1,4.00E+08,princetonLocky
1Crgbpmbx84yUcBNQVaJus46DcrUq4j4zE,2013,313,0,1,1,0,2,279400000,montrealCryptoLocker
1Crgbpmbx84yUcBNQVaJus46DcrUq4j4zE,2013,314,0,1,1,0,2,292600000,montrealCryptoLocker
1Crgv4gJShtTvMFNxM1C3ATTd9zHnSWhXR,2016,281,0,1,1,0,2,2.00E+08,princetonCerber
1CRHjWQYG6AFjChNTrVw5y8TShEqVunoaw,2016,84,14,0.078125,2,0,3,4.10E+08,princetonLocky
1CRJa6VTtiFEcReZjpLwtHBmXKkdUTW3bv,2016,161,6,0.25,1,0,1,2.00E+08,princetonLocky
1CRjKkqF36Q9Jw3ULAuEWBCE4sTdcEgbWH,2016,88,6,0.125,1,0,2,4.10E+08,princetonLocky
1CRKNMWtnBV5XyAD5sdXaw878AdDxMFC1v,2017,199,10,0.03125,1,0,2,4.00E+07,princetonCerber
1Crkzdxj68V6q1tp8Fe6twFB17vWnZe1tW,2013,350,6,0.436363636,96,0,1,3.00E+07,montrealCryptoLocker
1CRpWoNgett46BF9DtKpwYnDF5UjrkzWBd,2015,215,2,1,1,0,2,1.82E+08,paduaCryptoWall
1CRpWoNgett46BF9DtKpwYnDF5UjrkzWBd,2015,226,2,0.166666667,1,0,1,1.96E+08,paduaCryptoWall
1CRpWoNgett46BF9DtKpwYnDF5UjrkzWBd,2015,210,6,0.5,1,0,1,1.79E+08,paduaCryptoWall
1CRpWoNgett46BF9DtKpwYnDF5UjrkzWBd,2015,234,6,0.05,1,0,1,2.23E+08,paduaCryptoWall
1CRpWoNgett46BF9DtKpwYnDF5UjrkzWBd,2015,236,0,0.5,1,0,1,32373386,paduaCryptoWall
1CRpWoNgett46BF9DtKpwYnDF5UjrkzWBd,2015,321,6,0.0625,2,0,1,2.19E+08,paduaCryptoWall
1CRpWoNgett46BF9DtKpwYnDF5UjrkzWBd,2015,187,144,0.055489472,3525,0,1,1.90E+08,paduaCryptoWall
1CRpWoNgett46BF9DtKpwYnDF5UjrkzWBd,2015,335,6,0.0625,1,0,1,1.40E+08,paduaCryptoWall
